datetime,computer,light,hvac,etc
2014.11.5 23:15,0.162988,0.307889,0.001455,
2014.11.5 23:30,0.173633,0.307624,0.001464,
2014.11.5 23:45,0.162674,0.307821,0.001459,
2014.11.6 0:00,0.164176,0.308077,0.001453,0.027744
2014.11.6 0:15,0.157727,0.308307,0.001463,
2014.11.6 0:30,0.158058,0.290499,0.001466,
2014.11.6 0:45,0.154473,0.280287,0.001461,0.029829
2014.11.6 1:00,0.151685,0.292754,0.001451,
2014.11.6 1:15,0.153667,0.386647,0.001444,0.027782
2014.11.6 1:30,0.150664,0.387125,0.001451,
2014.11.6 1:45,0.150753,0.386994,0.001464,
2014.11.6 2:00,0.150824,0.369925,0.001482,
2014.11.6 2:15,0.142801,0.106703,0.001445,0.037789
2014.11.6 2:30,0.131781,0.106712,0.001441,
2014.11.6 2:45,0.127943,0.10645,0.001455,
2014.11.6 3:00,0.127669,0.106714,0.001492,
2014.11.6 3:15,0.127149,0.106832,0.001508,
2014.11.6 3:30,0.128231,0.076787,0.001522,0.033912
2014.11.6 3:45,0.127565,0,0.001543,
2014.11.6 4:00,0.12716,0,0.001523,
2014.11.6 4:15,0.126669,0,0.001512,
2014.11.6 4:30,0.127013,0,0.001499,
2014.11.6 4:45,0.126678,0,0.001475,
2014.11.6 5:00,0.127535,0,0.001499,0.035263
2014.11.6 5:15,0.127078,0,0.001483,0.027114
2014.11.6 5:30,0.127088,0,0.001503,0.033258
2014.11.6 5:45,0.12701,0,0.001511,0.032985
2014.11.6 6:00,0.127288,0,0.001481,
2014.11.6 6:15,0.127083,0,0.001483,
2014.11.6 6:30,0.127355,0,0.001467,0.02889
2014.11.6 6:45,0.127809,0,0.001466,0.028053
2014.11.6 7:00,0.127873,0,0.001467,
2014.11.6 7:15,0.127144,0,0.001468,0.027022
2014.11.6 7:30,0.127583,0,0.001494,
2014.11.6 7:45,0.127535,0,0.001466,
2014.11.6 8:00,0.127797,0,0.001486,
2014.11.6 8:15,0.127818,0,0.001471,
2014.11.6 8:30,0.12877,0,0.001409,
2014.11.6 8:45,0.129221,0,0.001367,
2014.11.6 9:00,0.127088,0,0.001351,
2014.11.6 9:15,0.132603,0.060993,0.001377,
2014.11.6 9:30,0.13941,0.152902,0.001433,
2014.11.6 9:45,0.144387,0.152364,0.001402,
2014.11.6 10:00,0.154209,0.152142,0.001403,
2014.11.6 10:15,0.159733,0.151971,0.001386,0.031419
2014.11.6 10:30,0.157866,0.151996,0.0014,
2014.11.6 10:45,0.1807,0.151675,0.001415,
2014.11.6 11:00,0.240953,0.151767,0.001352,0.034098
2014.11.6 11:15,0.220864,0.151407,0.001354,0.058952
2014.11.6 11:30,0.18679,0.152007,0.001381,
2014.11.6 11:45,0.162471,0.15226,0.001405,
2014.11.6 12:00,0.158154,0.248565,0.001406,
2014.11.6 12:15,0.155931,0.256954,0.001393,0.033879
2014.11.6 12:30,0.178099,0.257631,0.001407,
2014.11.6 12:45,0.211308,0.330687,0.001466,
2014.11.6 13:00,0.213643,0.338335,0.00145,
2014.11.6 13:15,0.203718,0.337253,0.001457,
2014.11.6 13:30,0.205035,0.336803,0.00141,
2014.11.6 13:45,0.219591,0.336917,0.001408,
2014.11.6 14:00,0.236428,0.336077,,0.036176
2014.11.6 14:15,0.26599,0.336542,,0.04297
2014.11.6 14:30,0.283553,0.336535,,
2014.11.6 14:45,0.281948,0.337152,,
2014.11.6 15:00,0.316112,0.338128,,0.05815
2014.11.6 15:15,0.299984,0.340987,,
2014.11.6 15:30,0.292049,0.337619,,
2014.11.6 15:45,0.297346,0.337996,,0.047155
2014.11.6 16:00,0.303394,0.336792,,0.037189
2014.11.6 16:15,0.27818,0.337354,,0.032211
2014.11.6 16:30,0.285118,0.337486,,0.033868
2014.11.6 16:45,0.2832,0.337867,,
2014.11.6 17:00,0.286742,0.338458,,
2014.11.6 17:15,0.313675,0.337999,,
2014.11.6 17:30,0.313603,0.337643,0.001398,0.028778
2014.11.6 17:45,0.342025,0.337345,0.001376,0.038527
2014.11.6 18:00,0.346677,0.337906,0.001426,
2014.11.6 18:15,0.323538,0.338748,0.001418,
2014.11.6 18:30,0.219256,0.339045,0.001393,
2014.11.6 18:45,0.154445,0.339654,0.001454,
2014.11.6 19:00,0.149616,0.33956,0.001446,
2014.11.6 19:15,0.193499,0.340083,0.001458,
2014.11.6 19:30,0.240476,0.340519,0.001403,0.029431
2014.11.6 19:45,0.281882,0.341316,0.001405,0.044289
2014.11.6 20:00,0.277143,0.340567,0.001399,0.03822
2014.11.6 20:15,0.246696,0.342009,0.001466,0.044349
2014.11.6 20:30,0.235213,0.343151,0.001461,0.039826
2014.11.6 20:45,0.203285,0.342523,0.00147,0.027932
2014.11.6 21:00,0.210093,0.343034,0.001505,0.03935
2014.11.6 21:15,0.215207,0.343416,0.001496,
2014.11.6 21:30,0.220221,0.343511,0.001489,
2014.11.6 21:45,0.214804,0.342663,0.00147,0.034346
2014.11.6 22:00,0.357096,0.343282,0.001447,0.027886
2014.11.6 22:15,0.219884,0.343412,0.001433,
2014.11.6 22:30,0.216597,0.342827,0.001471,
2014.11.6 22:45,0.224803,0.344685,0.001435,0.027919
2014.11.6 23:00,0.237087,0.342946,0.001427,
2014.11.6 23:15,0.231326,0.342551,0.001412,
2014.11.6 23:30,0.229343,0.344257,0.001468,
2014.11.6 23:45,0.216762,0.344035,0.001462,0.039053
2014.11.7 0:00,0.20803,0.344045,0.001433,
2014.11.7 0:15,0.206092,0.344151,0.00143,
2014.11.7 0:30,0.205348,0.344619,0.001479,0.031044
2014.11.7 0:45,0.18795,0.344811,0.001445,
2014.11.7 1:00,0.172671,0.344505,0.001439,0.039585
2014.11.7 1:15,0.157633,0.344727,0.001465,
2014.11.7 1:30,0.160368,0.344798,0.001457,
2014.11.7 1:45,0.187125,0.345093,0.001478,
2014.11.7 2:00,0.183331,0.346025,0.00143,
2014.11.7 2:15,0.183462,0.34552,0.001433,
2014.11.7 2:30,0.166331,0.345426,0.001424,
2014.11.7 2:45,0.153597,0.345872,0.001447,
2014.11.7 3:00,0.153678,0.345959,0.001422,
2014.11.7 3:15,0.142524,0.346542,0.001444,
2014.11.7 3:30,0.154599,0.34579,0.001444,0.028326
2014.11.7 3:45,0.181633,0.346146,0.001434,
2014.11.7 4:00,0.180519,0.345569,0.00146,0.027239
2014.11.7 4:15,0.181435,0.345838,0.001453,0.030776
2014.11.7 4:30,0.162831,0.337552,0.001454,
2014.11.7 4:45,0.143364,0.24035,0.001424,0.027013
2014.11.7 5:00,0.142874,0.240049,0.001433,0.032753
2014.11.7 5:15,0.136959,0.240117,0.001451,0.033698
2014.11.7 5:30,0.137658,0.240395,0.001435,
2014.11.7 5:45,0.13696,0.240083,0.001484,
2014.11.7 6:00,0.137058,0.036243,0.001438,0.031344
2014.11.7 6:15,0.137719,0,0.001402,
2014.11.7 6:30,0.137554,0,0.001478,0.035886
2014.11.7 6:45,0.137316,0,0.001479,
2014.11.7 7:00,0.137615,0,0.001476,0.02707
2014.11.7 7:15,0.153156,0.087524,0.001477,0.038437
2014.11.7 7:30,0.166649,0.155579,0.001473,
2014.11.7 7:45,0.166001,0.155242,0.001495,
2014.11.7 8:00,0.166781,0.154405,0.001493,
2014.11.7 8:15,0.166271,0.153984,0.001465,
2014.11.7 8:30,0.165343,0.153616,0.001416,
2014.11.7 8:45,0.164115,0.15334,0.001416,
2014.11.7 9:00,0.161405,0.152759,0.001396,
2014.11.7 9:15,0.175289,0.15266,0.001375,
2014.11.7 9:30,0.191709,0.152321,0.001397,0.034193
2014.11.7 9:45,0.208505,0.170376,0.001359,0.027101
2014.11.7 10:00,0.216106,0.179925,0.001343,
2014.11.7 10:15,0.215471,0.179612,0.001347,
2014.11.7 10:30,0.215878,0.179852,0.001378,0.027083
2014.11.7 10:45,0.222472,0.179686,0.001369,
2014.11.7 11:00,0.229794,0.20025,0.001411,
2014.11.7 11:15,0.213607,0.304984,0.00143,
2014.11.7 11:30,0.209248,0.304624,0.001427,0.042872
2014.11.7 11:45,0.206218,0.304224,0.001412,
2014.11.7 12:00,0.210619,0.303984,0.001408,0.083913
2014.11.7 12:15,0.154231,0.30552,0.001408,0.032434
2014.11.7 12:30,0.140497,0.305409,0.001417,
2014.11.7 12:45,0.133038,0.304679,0.001406,
2014.11.7 13:00,0.206203,0.303557,0.001374,
2014.11.7 13:15,0.193393,0.302859,0.001367,
2014.11.7 13:30,0.181088,0.302924,0.00135,
2014.11.7 13:45,0.216896,0.302739,0.001362,0.031039
2014.11.7 14:00,0.200854,0.302589,0.001383,0.040779
2014.11.7 14:15,0.230354,0.303447,0.001386,
2014.11.7 14:30,0.218452,0.303139,0.001371,
2014.11.7 14:45,0.21467,0.301577,0.001383,0.034866
2014.11.7 15:00,0.213257,0.302499,0.001388,
2014.11.7 15:15,0.193922,0.30189,0.001411,
2014.11.7 15:30,0.200643,0.302924,0.00142,
2014.11.7 15:45,0.199447,0.302455,0.001409,
2014.11.7 16:00,0.173505,0.301715,0.001379,
2014.11.7 16:15,0.157487,0.302813,0.001413,
2014.11.7 16:30,0.14505,0.303204,0.00137,
2014.11.7 16:45,0.1892,0.302803,0.001375,
2014.11.7 17:00,0.188086,0.303086,0.001363,
2014.11.7 17:15,0.187841,0.302881,0.001385,
2014.11.7 17:30,0.178153,0.301825,0.001354,
2014.11.7 17:45,0.156286,0.302806,0.001322,
2014.11.7 18:00,0.129214,0.302559,0.001371,0.029378
2014.11.7 18:15,0.125523,0.220016,0.00138,
2014.11.7 18:30,0.118381,0.02751,0.001399,
2014.11.7 18:45,0.119101,0.027638,0.001393,0.034123
2014.11.7 19:00,0.118502,0.027559,0.001364,
2014.11.7 19:15,0.118425,0.027721,0.001387,
2014.11.7 19:30,0.118311,0.027704,0.001396,0.037144
2014.11.7 19:45,0.118195,0.027741,0.001385,
2014.11.7 20:00,0.11819,0.027751,0.001414,
2014.11.7 20:15,0.118514,0.027764,0.001405,
2014.11.7 20:30,0.11966,0.220424,0.001449,0.027919
2014.11.7 20:45,0.118788,0.307712,0.001429,0.031192
2014.11.7 21:00,0.118948,0.308409,0.001463,
2014.11.7 21:15,0.129731,0.308874,0.001448,0.027731
2014.11.7 21:30,0.130974,0.286279,0.001427,0.043144
2014.11.7 21:45,0.130803,0.296005,0.001471,
2014.11.7 22:00,0.13031,0.285893,0.001459,
2014.11.7 22:15,0.129962,0.28086,0.001449,
2014.11.7 22:30,0.130516,0.281204,0.001476,
2014.11.7 22:45,0.12926,0.281182,0.001465,
2014.11.7 23:00,0.12873,0.2807,0.001489,
2014.11.7 23:15,0.128982,0.281043,0.001485,
2014.11.7 23:30,0.128481,0.281068,0.001468,0.029123
2014.11.7 23:45,0.128636,0.281592,0.0015,
2014.11.8 0:00,0.128814,0.282074,0.00149,0.02845
2014.11.8 0:15,0.130995,0.282527,0.001502,
2014.11.8 0:30,0.130555,0.282937,0.001526,
2014.11.8 0:45,0.129411,0.283787,0.001528,
2014.11.8 1:00,0.13532,0.081464,0.001514,0.034652
2014.11.8 1:15,0.119261,0,0.001543,
2014.11.8 1:30,0.119094,0,0.001542,
2014.11.8 1:45,0.119826,0,0.001524,0.034962
2014.11.8 2:00,0.122585,0,0.001481,
2014.11.8 2:15,0.121688,0,0.001464,
2014.11.8 2:30,0.121416,0,0.001491,
2014.11.8 2:45,0.122008,0,0.001471,
2014.11.8 3:00,0.120406,0,0.001496,0.028852
2014.11.8 3:15,0.12041,0,0.001455,
2014.11.8 3:30,0.121272,0,0.001475,0.027216
2014.11.8 3:45,0.122076,0,0.001482,
2014.11.8 4:00,0.120541,0,0.001445,
2014.11.8 4:15,0.119584,0,0.00144,
2014.11.8 4:30,0.119573,0,0.001433,
2014.11.8 4:45,0.119466,0,0.001446,
2014.11.8 5:00,0.1198,0,0.001473,0.02726
2014.11.8 5:15,0.120606,0,0.001461,0.035314
2014.11.8 5:30,0.121271,0,0.001451,0.031011
2014.11.8 5:45,0.121151,0,0.001483,
2014.11.8 6:00,0.120695,0,0.001481,0.037032
2014.11.8 6:15,0.120763,0,0.001481,0.028851
2014.11.8 6:30,0.120713,0,0.001479,
2014.11.8 6:45,0.120755,0,0.001478,
2014.11.8 7:00,0.12089,0,0.001458,
2014.11.8 7:15,0.121125,3.00E-06,0.001462,
2014.11.8 7:30,0.121569,0,0.001462,
2014.11.8 7:45,0.121329,0,0.001464,
2014.11.8 8:00,0.121449,0,0.001438,0.034562
2014.11.8 8:15,0.121163,0,0.001452,
2014.11.8 8:30,0.120608,0,0.001437,
2014.11.8 8:45,0.120215,0,0.001474,0.036817
2014.11.8 9:00,0.119898,0,0.001467,0.028702
2014.11.8 9:15,0.120297,0,0.001463,
2014.11.8 9:30,0.119643,0,0.001464,
2014.11.8 9:45,0.119506,0,0.001442,0.026921
2014.11.8 10:00,0.119516,0,0.001424,
2014.11.8 10:15,0.12649,0.092573,0.001459,
2014.11.8 10:30,0.13071,0.127225,0.001494,
2014.11.8 10:45,0.130314,0.127496,0.001464,
2014.11.8 11:00,0.130692,0.127513,0.001484,
2014.11.8 11:15,0.130408,0.127382,0.001474,
2014.11.8 11:30,0.126984,0.12735,0.001452,
2014.11.8 11:45,0.119872,0.127374,0.001444,
2014.11.8 12:00,0.122352,0.127496,0.001478,
2014.11.8 12:15,0.130499,0.127304,0.001454,0.035281
2014.11.8 12:30,0.129029,0.122825,0.001467,
2014.11.8 12:45,0.119772,0,0.001454,
2014.11.8 13:00,0.120358,0,0.001484,
2014.11.8 13:15,0.119795,0,0.001476,
2014.11.8 13:30,0.121169,0,0.001453,0.027093
2014.11.8 13:45,0.121725,0,0.001485,
2014.11.8 14:00,0.121681,0,0.001472,
2014.11.8 14:15,0.121725,0,0.001475,0.029457
2014.11.8 14:30,0.121823,0,0.001484,
2014.11.8 14:45,0.122592,0,0.001497,
2014.11.8 15:00,0.123102,0,0.001458,0.03229
2014.11.8 15:15,0.122142,0,0.001428,
2014.11.8 15:30,0.1206,0,0.001457,
2014.11.8 15:45,0.120893,0,0.001479,
2014.11.8 16:00,0.120866,0,0.001474,0.030488
2014.11.8 16:15,0.120336,0,0.001455,
2014.11.8 16:30,0.120731,0,0.00146,
2014.11.8 16:45,0.119354,0,0.001488,
2014.11.8 17:00,0.119388,0,0.00148,
2014.11.8 17:15,0.119357,0,0.001464,
2014.11.8 17:30,0.119157,0.048066,0.001473,
2014.11.8 17:45,0.119342,0.105276,0.001451,
2014.11.8 18:00,0.119471,0.105473,0.001463,0.035263
2014.11.8 18:15,0.120565,0.10604,0.001419,0.027898
2014.11.8 18:30,0.119928,0.104988,0.001426,
2014.11.8 18:45,0.120277,0.10505,0.001418,
2014.11.8 19:00,0.120243,0.10593,0.001393,
2014.11.8 19:15,0.120116,0.055686,0.001415,
2014.11.8 19:30,0.120145,0,0.001449,
2014.11.8 19:45,0.120012,0,0.001423,0.027816
2014.11.8 20:00,0.120577,0,0.00142,
2014.11.8 20:15,0.120969,0.046529,0.001449,
2014.11.8 20:30,0.120507,0.105346,0.001455,
2014.11.8 20:45,0.120487,0.105058,0.001441,
2014.11.8 21:00,0.12049,0.104894,0.001432,
2014.11.8 21:15,0.120399,0.105049,0.001432,
2014.11.8 21:30,0.120212,0.105047,0.00144,
2014.11.8 21:45,0.120735,0.105165,0.001445,0.027874
2014.11.8 22:00,0.121101,0.105074,0.001435,
2014.11.8 22:15,0.120533,0.105051,0.00143,
2014.11.8 22:30,0.120259,0.088548,,
2014.11.8 22:45,0.120422,0,0.001428,
2014.11.8 23:00,0.120374,0,0.001455,
2014.11.8 23:15,0.120498,0,0.001484,0.027888
2014.11.8 23:30,0.120703,0,0.001442,
2014.11.8 23:45,0.121662,0,0.001444,0.028463
2014.11.9 0:00,0.121875,0,0.001461,
2014.11.9 0:15,0.126841,0.087724,0.001466,0.038455
2014.11.9 0:30,0.13301,0.157185,0.001509,
2014.11.9 0:45,0.132619,0.245494,0.001511,0.031352
2014.11.9 1:00,0.133226,0.26326,0.001504,
2014.11.9 1:15,0.130886,0.242911,0.001486,
2014.11.9 1:30,0.122961,0.106077,0.001492,0.036447
2014.11.9 1:45,0.121961,0.106348,0.001491,
2014.11.9 2:00,0.120132,0.106325,0.001483,0.030386
2014.11.9 2:15,0.113843,0.10624,0.001453,
2014.11.9 2:30,0.113609,0.106098,0.001476,
2014.11.9 2:45,0.113298,0.10614,0.001497,
2014.11.9 3:00,0.112829,0.106128,0.00151,
2014.11.9 3:15,0.112448,0.106902,0.001491,
2014.11.9 3:30,0.113627,0.107114,0.001477,0.030301
2014.11.9 3:45,0.113511,0.107496,0.001509,
2014.11.9 4:00,0.112182,0.107143,0.001445,0.032757
2014.11.9 4:15,0.112339,0.107145,0.00147,
2014.11.9 4:30,0.112223,0.107103,0.001444,
2014.11.9 4:45,0.112421,0.106959,0.001488,
2014.11.9 5:00,0.112666,0.107155,0.00147,0.031698
2014.11.9 5:15,0.113475,0.107306,0.001497,0.040574
2014.11.9 5:30,0.112666,0.107353,0.001459,
2014.11.9 5:45,0.112557,0.107153,0.001432,0.032191
2014.11.9 6:00,0.112361,0.10741,0.00148,
2014.11.9 6:15,0.112465,0.070707,0.001527,0.030578
2014.11.9 6:30,0.112616,0,0.001483,0.034729
2014.11.9 6:45,0.112892,0,0.001485,
2014.11.9 7:00,0.113647,0,0.001474,0.030613
2014.11.9 7:15,0.113306,0,0.00152,
2014.11.9 7:30,0.113644,0,0.001509,0.037638
2014.11.9 7:45,0.113721,0,0.001482,0.030524
2014.11.9 8:00,0.113558,0,0.001509,
2014.11.9 8:15,0.113166,0,0.001482,0.036453
2014.11.9 8:30,0.112755,0,0.001504,0.030459
2014.11.9 8:45,0.113155,0,0.001477,
2014.11.9 9:00,0.112797,0,0.001477,0.036384
2014.11.9 9:15,0.132309,0.111056,0.001477,
2014.11.9 9:30,0.128638,0.128507,0.001473,
2014.11.9 9:45,0.124524,0.128333,0.001481,
2014.11.9 10:00,0.124237,0.128235,0.001445,0.027488
2014.11.9 10:15,0.120727,0.127737,0.001454,
2014.11.9 10:30,0.11988,0.127553,0.001471,
2014.11.9 10:45,0.127327,0.127526,0.001465,
2014.11.9 11:00,0.124027,0.127771,0.00148,0.037042
2014.11.9 11:15,0.120203,0.127523,0.00144,
2014.11.9 11:30,0.121977,0.12757,0.001464,
2014.11.9 11:45,0.122918,0.127675,0.001455,
2014.11.9 12:00,0.123965,0.128176,0.001475,
2014.11.9 12:15,0.122873,0.128197,0.001468,0.028005
2014.11.9 12:30,0.123174,0.127599,0.001455,0.038687
2014.11.9 12:45,0.119782,0.127505,0.001457,0.027272
2014.11.9 13:00,0.114873,0.127515,0.001451,0.027701
2014.11.9 13:15,0.115832,0.12764,0.001473,
2014.11.9 13:30,0.115332,0.127491,0.001476,0.027379
2014.11.9 13:45,0.112666,0.127253,0.00149,0.028752
2014.11.9 14:00,0.112372,0.127501,0.001492,
2014.11.9 14:15,0.119304,0.127532,0.001451,
2014.11.9 14:30,0.127339,0.127451,0.001468,
2014.11.9 14:45,0.1273,0.127525,0.001453,0.03747
2014.11.9 15:00,0.129686,0.127533,0.001473,0.0273
2014.11.9 15:15,0.128131,0.127333,0.001474,0.053535
2014.11.9 15:30,0.128888,0.127626,0.00147,
2014.11.9 15:45,0.12937,0.127481,0.001461,
2014.11.9 16:00,0.131982,0.127471,0.001435,
2014.11.9 16:15,0.139661,0.127131,0.00138,0.033
2014.11.9 16:30,0.136484,0.127345,0.001417,
2014.11.9 16:45,0.137175,0.127418,0.001457,
2014.11.9 17:00,0.136265,0.149699,0.00145,
2014.11.9 17:15,0.137649,0.12688,0.001467,
2014.11.9 17:30,,0.126907,0.001479,
2014.11.9 17:45,,0.126979,0.001476,
2014.11.9 18:00,,0.126766,0.001437,0.031998
2014.11.9 18:15,,0.126535,0.001474,
2014.11.9 18:30,,0.126655,,
2014.11.9 18:45,,0.277777,0.001466,0.03515
2014.11.9 19:00,,0.281292,0.001443,
2014.11.9 19:15,,0.281568,0.001464,0.027989
2014.11.9 19:30,,0.280916,0.001449,
2014.11.9 19:45,,0.280674,0.001436,
2014.11.9 20:00,,0.281449,0.001423,
2014.11.9 20:15,,0.281548,0.001448,
2014.11.9 20:30,,0.282256,0.001444,0.029201
2014.11.9 20:45,,0.281982,0.001469,
2014.11.9 21:00,,0.282017,0.001466,0.039291
2014.11.9 21:15,,0.281205,0.00146,
2014.11.9 21:30,,0.282242,0.001468,
2014.11.9 21:45,0.181213,0.282122,0.001448,
2014.11.9 22:00,0.180519,0.281995,0.001449,
2014.11.9 22:15,0.175795,0.282999,0.001443,
2014.11.9 22:30,0.18621,0.28266,0.001474,0.036043
2014.11.9 22:45,0.179284,,0.001462,
2014.11.9 23:00,0.182388,0.282282,0.001444,
2014.11.9 23:15,0.178411,0.282415,0.00144,
2014.11.9 23:30,,0.283043,0.00141,0.028002
2014.11.9 23:45,0.160103,0.28337,0.001428,0.034198
